payment_id,source,unit,txn_date,settled_date,gross_amount,commission,commission_gst,settled_amount,utr,payment_mode,issuing_bank,customer_vpa,invoice_no,matched_invoice_no,raw_path
bank__62,bank,rooftop,2026-01-12,2026-01-12,,,,,YESBN12026011200034155,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__63,bank,rooftop,2026-01-12,2026-01-12,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__69,bank,rooftop,2026-01-13,2026-01-13,,,,,YESBN12026011300060167,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__70,bank,rooftop,2026-01-13,2026-01-13,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__71,bank,rooftop,2026-01-13,2026-01-13,,,,,YESBN12026011305773717,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__72,bank,rooftop,2026-01-14,2026-01-14,,,,,YESBN12026011401364010,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__73,bank,rooftop,2026-01-14,2026-01-14,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__74,bank,rooftop,2026-01-15,2026-01-15,,,,,YESBN12026011500113136,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__75,bank,rooftop,2026-01-15,2026-01-15,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__81,bank,rooftop,2026-01-15,2026-01-15,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__82,bank,rooftop,2026-01-16,2026-01-16,,,,,YESBN12026011600014885,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__83,bank,rooftop,2026-01-16,2026-01-16,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__84,bank,rooftop,2026-01-16,2026-01-16,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__85,bank,rooftop,2026-01-16,2026-01-16,,,,,YESBN12026011605221627,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__86,bank,rooftop,2026-01-17,2026-01-17,,,,,YESBN12026011700055664,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__87,bank,rooftop,2026-01-17,2026-01-17,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__93,bank,rooftop,2026-01-18,2026-01-18,,,,,YESBN12026011801244900,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__94,bank,rooftop,2026-01-19,2026-01-19,,,,,YESBN12026011900919974,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__95,bank,rooftop,2026-01-19,2026-01-19,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__96,bank,rooftop,2026-01-20,2026-01-20,,,,,YESBN12026012000170702,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__97,bank,rooftop,2026-01-20,2026-01-20,,,,,YESBN12026012005209738,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__98,bank,rooftop,2026-01-21,2026-01-21,,,,,YESBN12026012100197600,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__99,bank,rooftop,2026-01-22,2026-01-22,,,,,YESBN12026012200742979,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__100,bank,rooftop,2026-01-23,2026-01-23,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__106,bank,rooftop,2026-01-23,2026-01-23,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__107,bank,rooftop,2026-01-23,2026-01-23,,,,,YESBN12026012305819328,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__108,bank,rooftop,2026-01-24,2026-01-24,,,,,YESBN12026012402144908,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__109,bank,rooftop,2026-01-25,2026-01-25,,,,,YESBN12026012501146014,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__110,bank,rooftop,2026-01-26,2026-01-26,,,,,YESBN12026012601261277,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__111,bank,rooftop,2026-01-27,2026-01-27,,,,,YESBN12026012700116021,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__112,bank,rooftop,2026-01-27,2026-01-27,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__118,bank,rooftop,2026-01-27,2026-01-27,,,,,YESBN12026012705323241,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__119,bank,rooftop,2026-01-28,2026-01-28,,,,,YESBN12026012800262391,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__120,bank,rooftop,2026-01-29,2026-01-29,,,,,YESBN12026012901537025,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__121,bank,rooftop,2026-01-29,2026-01-29,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__122,bank,rooftop,2026-01-29,2026-01-29,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__123,bank,rooftop,2026-01-29,2026-01-29,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__124,bank,rooftop,2026-01-30,2026-01-30,,,,,YESBN12026013003054206,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__130,bank,rooftop,2026-01-30,2026-01-30,,,,,YESBN12026013005328322,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__131,bank,rooftop,2026-01-31,2026-01-31,,,,,YESBN12026013102679348,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - STATEMENT Of Account - JANUARY 2026-imp.xlsx
bank__0,bank,rooftop,2026-02-01,2026-02-01,,,,,YESBN12026020101124843,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__1,bank,rooftop,2026-02-02,2026-02-02,,,,,YESBN12026020201672414,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__2,bank,rooftop,2026-02-02,2026-02-02,,,,,YESBN12026020204963335,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__3,bank,rooftop,2026-02-03,2026-02-03,,,,,YESBN12026020301416278,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__9,bank,rooftop,2026-02-04,2026-02-04,,,,,YESBN12026020402406826,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__10,bank,rooftop,2026-02-05,2026-02-05,,,,,YESBN12026020502388699,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__11,bank,rooftop,2026-02-06,2026-02-06,,,,,YESBN12026020601399489,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__12,bank,rooftop,2026-02-06,2026-02-06,,,,,YESBN12026020605167201,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__13,bank,rooftop,2026-02-07,2026-02-07,,,,,YESBN12026020702741883,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__14,bank,rooftop,2026-02-08,2026-02-08,,,,,YESBN12026020801639265,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__15,bank,rooftop,2026-02-09,2026-02-09,,,,,YESBN12026020901813502,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__21,bank,rooftop,2026-02-10,2026-02-10,,,,,YESBN12026021002124862,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__22,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__23,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__24,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__25,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__26,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__27,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__33,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__34,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__35,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__36,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__37,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__38,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__39,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__45,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__46,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__47,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__48,bank,rooftop,2026-02-10,2026-02-10,,,,,IDIBN52026021029172080,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__49,bank,rooftop,2026-02-10,2026-02-10,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__50,bank,rooftop,2026-02-11,2026-02-11,,,,,YESBN12026021101866945,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__51,bank,rooftop,2026-02-12,2026-02-12,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__57,bank,rooftop,2026-02-12,2026-02-12,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__58,bank,rooftop,2026-02-13,2026-02-13,,,,,YESBN12026021301016148,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__59,bank,rooftop,2026-02-14,2026-02-14,,,,,YESBN12026021400556127,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__60,bank,rooftop,2026-02-15,2026-02-15,,,,,YESBN12026021501386767,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__61,bank,rooftop,2026-02-15,2026-02-15,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__62,bank,rooftop,2026-02-15,2026-02-15,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__63,bank,rooftop,2026-02-16,2026-02-16,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__69,bank,rooftop,2026-02-16,2026-02-16,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__70,bank,rooftop,2026-02-17,2026-02-17,,,,,YESBN12026021701775910,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__71,bank,rooftop,2026-02-17,2026-02-17,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__72,bank,rooftop,2026-02-17,2026-02-17,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__73,bank,rooftop,2026-02-18,2026-02-18,,,,,YESBN12026021802608349,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__74,bank,rooftop,2026-02-18,2026-02-18,,,,,YESBN12026021805094690,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__75,bank,rooftop,2026-02-18,2026-02-18,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__81,bank,rooftop,2026-02-18,2026-02-18,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__82,bank,rooftop,2026-02-19,2026-02-19,,,,,YESBN12026021901573964,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__83,bank,rooftop,2026-02-19,2026-02-19,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__84,bank,rooftop,2026-02-20,2026-02-20,,,,,YESBN12026022001680959,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__85,bank,rooftop,2026-02-20,2026-02-20,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__86,bank,rooftop,2026-02-20,2026-02-20,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__87,bank,rooftop,2026-02-20,2026-02-20,,,,,YESBN12026022005265383,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__88,bank,rooftop,2026-02-21,2026-02-21,,,,,YESBN12026022102814311,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__94,bank,rooftop,2026-02-21,2026-02-21,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__95,bank,rooftop,2026-02-22,2026-02-22,,,,,YESBN12026022200858224,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__96,bank,rooftop,2026-02-23,2026-02-23,,,,,YESBN12026022301909216,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__97,bank,rooftop,2026-02-24,2026-02-24,,,,,YESBN12026022401209688,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__98,bank,rooftop,2026-02-24,2026-02-24,,,,,YESBN12026022405497210,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__99,bank,rooftop,2026-02-25,2026-02-25,,,,,YESBN12026022501379217,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__100,bank,rooftop,2026-02-26,2026-02-26,,,,,YESBN12026022601443572,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__106,bank,rooftop,2026-02-27,2026-02-27,,,,,YESBN12026022701230378,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__107,bank,rooftop,2026-02-27,2026-02-27,,,,,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__108,bank,rooftop,2026-02-27,2026-02-27,,,,,YESBN12026022705921472,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
bank__109,bank,rooftop,2026-02-28,2026-02-28,,,,,YESBN12026022802250525,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK ROOFTOP/TMV - Statement Of Account - February 2026-imp.xlsx
